자전거번호,대여일시,대여 대여소번호,대여 대여소명,대여거치대,반납일시,반납대여소번호,반납대여소명,반납거치대,이용시간(분),이용거리(M),생년,성별,이용자종류,대여대여소ID,반납대여소ID,자전거구분
SPB-53030,2024-06-30 23:59:34,5098,LG사이언스파크 W4동,0,2024-07-01 00:14:22,03786,강서힐스테이트 상가 앞,0,14,2342.7,1972,F,내국인,ST-3261,ST-2558,일반자전거
SPB-65902,2024-06-30 23:18:18,4857,올림픽공원 장미광장,0,2024-07-01 00:14:24,01081,트레빌빌딩,0,56,7604.82,1992,F,내국인,ST-2621,ST-1842,일반자전거
SPB-41340,2024-06-30 23:08:34,5871,건영상가 앞,0,2024-07-01 00:14:24,03212,신풍역 6번출구,0,65,2362.94,\N,\N,비회원,ST-3250,ST-1983,일반자전거
SPB-68620,2024-06-30 23:55:01,374,청구역 2번출구 앞,0,2024-07-01 00:14:25,00630,동대문구 보건소,0,19,3514.58,1974,\N,내국인,ST-189,ST-397,일반자전거
SPB-61020,2024-06-30 23:20:22,1611,과기대 입구(우),0,2024-07-01 00:14:28,05306,동신아파트 후문 옆,0,54,7996.97,2001,M,내국인,ST-604,ST-3060,일반자전거
SPB-70328,2024-06-30 23:34:30,4483,잠실나들목4,0,2024-07-01 00:14:31,02394,개포래미안포레스트아파트 107동 앞,0,40,7313.88,1995,M,내국인,ST-2593,ST-1564,일반자전거
SPB-30199,2024-06-30 23:40:29,3543,세종대학교(학술정보원),0,2024-07-01 00:14:32,00666,이문대성유니드아파트 앞,0,34,7079.78,2004,M,내국인,ST-1760,ST-2266,일반자전거
SPB-61913,2024-06-30 23:20:30,1611,과기대 입구(우),0,2024-07-01 00:14:32,05306,동신아파트 후문 옆,0,54,8036.83,2003,F,내국인,ST-604,ST-3060,일반자전거
SPB-70490,2024-06-30 23:21:05,5311,주공601동 상가 노원지하보도 앞,0,2024-07-01 00:14:33,01656,중앙하이츠 아파트 입구,0,53,2970.0,\N,M,내국인,ST-3116,ST-1124,일반자전거
SPB-56128,2024-06-30 23:19:43,3789,염창나들목,0,2024-07-01 00:14:35,03789,염창나들목,0,54,11860.0,1992,\N,내국인,ST-2494,ST-2494,일반자전거
SPB-48098,2024-06-30 23:57:59,1011,LIGA 아파트 앞,0,2024-07-01 00:14:36,01044,굽은다리역,0,16,1566.09,1999,,내국인,ST-495,ST-1061,일반자전거
SPB-41763,2024-06-30 23:32:32,207,여의나루역 1번출구 앞,0,2024-07-01 00:14:37,00204,국회의사당역 5번출구 옆,0,42,3215.6,2003,M,내국인,ST-73,ST-50,일반자전거
SPB-60515,2024-06-30 23:47:19,453,종로오가 지하쇼핑센터 14번출구,0,2024-07-01 00:14:38,00525,한양대병원사거리,0,27,5120.0,\N,\N,내국인,ST-1606,ST-241,일반자전거
SPB-39326,2024-06-30 23:56:06,659,제기동역 1번출구,0,2024-07-01 00:14:41,01382,래미안월곡아파트 입구,0,18,2274.86,2000,M,내국인,ST-1631,ST-2406,일반자전거
SPB-44251,2024-06-30 20:57:43,2110,조원동 미성아파트,0,2024-07-01 00:14:41,01870,독산3동주민센터 앞,0,197,910.5,\N,M,내국인,ST-950,ST-1941,일반자전거
SPB-65630,2024-06-30 23:47:33,4089,동부센트레빌 앞,0,2024-07-01 00:14:43,04089,동부센트레빌 앞,0,27,1673.34,1992,F,내국인,ST-3119,ST-3119,일반자전거
SPB-37696,2024-06-30 23:47:25,4089,동부센트레빌 앞,0,2024-07-01 00:14:45,04089,동부센트레빌 앞,0,27,2475.46,1987,M,내국인,ST-3119,ST-3119,일반자전거
SPB-50066,2024-06-30 23:34:33,207,여의나루역 1번출구 앞,0,2024-07-01 00:14:49,00204,국회의사당역 5번출구 옆,0,40,2651.62,\N,\N,비회원,ST-73,ST-50,일반자전거
SPB-34631,2024-06-30 23:54:26,1128,화곡역 6번출구,0,2024-07-01 00:14:53,00763,목동11단지 아파트,0,20,4186.65,1905,F,내국인,ST-829,ST-1504,일반자전거
SPB-47891,2024-06-30 23:56:32,1354,고려대학교 2번출구,0,2024-07-01 00:14:54,01372,KEB은행 고대점,0,18,1560.0,2000,M,내국인,ST-1317,ST-1636,일반자전거
SPB-67546,2024-06-30 23:58:17,4418,종암동 동덕여대 제2생활관 앞,0,2024-07-01 00:14:56,01548,북서울 꿈의숲 서문,0,16,2930.0,2007,M,내국인,ST-3046,ST-1725,일반자전거
SPB-35042,2024-06-30 23:43:30,2713,우장초등학교 앞,0,2024-07-01 00:14:57,04522,신곡시장,0,31,5046.13,\N,M,내국인,ST-2029,ST-2771,일반자전거
SPB-68750,2024-06-30 22:26:29,2301,현대고등학교 건너편,0,2024-07-01 00:14:59,02406,논현동 광명빌딩 앞,0,108,22053.77,2002,\N,내국인,ST-777,ST-1576,일반자전거
SPB-34324,2024-06-30 23:57:36,4561,양평역 1번출구,0,2024-07-01 00:15:02,00262,영문초등학교 사거리,0,17,1492.03,1997,\N,내국인,ST-2812,ST-416,일반자전거
SPB-33452,2024-06-30 23:52:21,113,홍대입구역 2번출구 앞,0,2024-07-01 00:15:04,04272,홍남교 사거리,0,22,2876.31,2000,\N,내국인,ST-18,ST-3113,일반자전거
SPB-31531,2024-06-30 23:57:50,4561,양평역 1번출구,0,2024-07-01 00:15:07,00262,영문초등학교 사거리,0,17,1610.85,2004,M,내국인,ST-2812,ST-416,일반자전거
SPB-69485,2024-06-30 23:57:33,4561,양평역 1번출구,0,2024-07-01 00:15:07,00262,영문초등학교 사거리,0,17,1406.73,2007,M,내국인,ST-2812,ST-416,일반자전거
SPB-38556,2024-06-30 23:23:49,1565,수유사거리,0,2024-07-01 00:15:09,01520,수유중앙시장,0,51,2862.81,1973,M,내국인,ST-2134,ST-650,일반자전거
SPB-61299,2024-06-30 23:36:03,1108,공항시장역 2번출구 뒤,0,2024-07-01 00:15:10,03794,안양천합수부(현대3차아파트),0,39,9000.0,1989,,내국인,ST-510,ST-2553,일반자전거
SPB-66012,2024-06-30 23:46:01,1985,구로도서관,0,2024-07-01 00:15:12,00229,양평1 보행육교 앞,0,29,5214.22,1983,M,내국인,ST-1275,ST-279,일반자전거
SPB-67870,2024-06-30 23:49:35,1446,중랑전화국 교차로,0,2024-07-01 00:15:12,01451,중랑세무서,0,25,4611.16,1999,M,내국인,ST-1097,ST-1334,일반자전거
SPB-53822,2024-06-30 23:39:45,299,여의도 순복음교회,0,2024-07-01 00:15:13,00292,영일 어린이공원,0,35,6441.2,2007,M,내국인,ST-1971,ST-1700,일반자전거
SPB-35646,2024-06-30 23:26:38,4179,보라매병원역 1번출구,0,2024-07-01 00:15:14,02067,보라매역?동작세무서 버스정류장(강남중학교방면),0,48,7662.63,1981,M,내국인,ST-3105,ST-1543,일반자전거
SPB-33641,2024-06-30 23:50:01,5084,강서우체국,0,2024-07-01 00:15:15,00700,KB국민은행 염창역 지점 앞,0,25,3508.72,\N,M,내국인,ST-3100,ST-308,일반자전거
SPB-39250,2024-06-30 23:58:43,4561,양평역 1번출구,0,2024-07-01 00:15:19,00262,영문초등학교 사거리,0,16,1315.79,2004,M,내국인,ST-2812,ST-416,일반자전거
SPB-31235,2024-06-30 23:01:04,497,합정동주민센터 앞,0,2024-07-01 00:15:22,00102,망원역 1번출구 앞,0,74,13128.87,1995,F,내국인,ST-2156,ST-4,일반자전거
SPB-50208,2024-06-30 23:24:43,1391,성북청소년센터,0,2024-07-01 00:15:23,01512,강북중학교 앞,0,50,7008.45,2000,M,내국인,ST-2232,ST-862,일반자전거
SPB-58945,2024-06-30 23:22:14,176,명지대학교 도서관,0,2024-07-01 00:15:24,00175,홍연2교옆,0,53,9788.05,2003,\N,내국인,ST-555,ST-231,일반자전거
SPB-55568,2024-06-30 23:24:22,1565,수유사거리,0,2024-07-01 00:15:24,01520,수유중앙시장,0,51,1638.71,1974,M,내국인,ST-2134,ST-650,일반자전거
SPB-61287,2024-06-30 23:25:09,3500,군자역2번출구,0,2024-07-01 00:15:24,03500,군자역2번출구,0,50,250.0,1990,M,내국인,ST-983,ST-983,일반자전거
SPB-63294,2024-06-30 23:56:03,383,신당역 12번 출구 뒤,0,2024-07-01 00:15:30,00586,마장동 주민센터,0,19,3592.69,1991,M,내국인,ST-198,ST-447,일반자전거
SPB-39185,2024-06-30 23:46:30,559,왕십리역 4번 출구 건너편,0,2024-07-01 00:15:32,00674,고대앞사거리 교통섬,0,29,3355.27,1998,F,내국인,ST-360,ST-2274,일반자전거
SPB-36294,2024-06-30 23:50:24,578,성동세무서 부근,0,2024-07-01 00:15:32,03518,군자역 7번출구뒤,0,25,4551.85,1993,M,내국인,ST-371,ST-1263,일반자전거
SPB-34248,2024-06-30 23:45:22,372,약수역 3번출구 뒤,0,2024-07-01 00:15:38,00361,동묘앞역 1번출구 뒤,0,30,2799.41,1998,F,내국인,ST-187,ST-175,일반자전거
SPB-49052,2024-06-30 23:21:21,2702,마곡 엠밸리2단지,0,2024-07-01 00:15:38,01113,서남환경공원 버스정류장,0,54,6850.0,\N,M,내국인,ST-1727,ST-514,일반자전거
SPB-43065,2024-06-30 23:57:47,4102,휘경1동주민센터 앞,0,2024-07-01 00:15:40,01414,사가정역 2번출구,0,17,2994.98,1968,\N,내국인,ST-2496,ST-849,일반자전거
SPB-34410,2024-06-30 23:50:11,578,성동세무서 부근,0,2024-07-01 00:15:40,03518,군자역 7번출구뒤,0,25,4216.02,1993,M,내국인,ST-371,ST-1263,일반자전거
SPB-50634,2024-06-30 22:47:19,271,샛강생태공원방문자센터 앞,0,2024-07-01 00:15:42,00371,동대입구역 6번출구 뒤,0,88,18439.38,1999,M,내국인,ST-425,ST-186,일반자전거
SPB-46096,2024-06-30 23:27:55,3528,광진정보도서관,0,2024-07-01 00:15:43,01001,광진교 남단 사거리(천호공원 방면),0,47,12391.98,1996,\N,내국인,ST-1602,ST-485,일반자전거
SPB-33557,2024-06-30 23:53:07,438,성산2-1 공영주차장,0,2024-07-01 00:15:50,03110,홍은 현대아이파크 아파트 202동 앞,0,22,4422.92,1994,M,내국인,ST-1692,ST-2195,일반자전거
SPB-69348,2024-06-30 23:56:08,3542,래미안 구의파크 스위트,0,2024-07-01 00:15:51,00560,비전교회 앞,0,19,2670.0,2007,M,내국인,ST-1722,ST-361,일반자전거
SPB-43136,2024-06-30 22:33:22,502,자양(뚝섬한강공원)역 1번출구 앞,0,2024-07-01 00:15:56,01665,양지근린공원앞,0,102,20722.68,1994,\N,내국인,ST-99,ST-1282,일반자전거
SPB-59390,2024-06-30 23:17:56,3214,영등포 푸르지오 아파트 A,0,2024-07-01 00:15:56,00230,영등포구청역 1번출구,0,58,18777.05,2000,\N,내국인,ST-1985,ST-413,일반자전거
SPB-56729,2024-06-30 22:44:57,546,잠실대교북단 교차로,0,2024-07-01 00:15:58,00502,자양(뚝섬한강공원)역 1번출구 앞,0,91,3063.81,2005,F,내국인,ST-257,ST-99,일반자전거
SPB-61513,2024-06-30 23:52:59,558,성동광진 교육지원청 앞,0,2024-07-01 00:15:59,00558,성동광진 교육지원청 앞,0,23,1563.06,1989,\N,내국인,ST-359,ST-359,일반자전거
SPB-61623,2024-06-30 23:51:30,1530,광산사거리,0,2024-07-01 00:16:01,04406,장곡초등학교 앞,0,24,3905.49,2006,M,내국인,ST-1104,ST-2731,일반자전거
SPB-30410,2024-06-30 23:35:49,2217,아크로리버뷰 부지 앞,0,2024-07-01 00:16:02,02259,잠원역 3번-4번 출구사이,0,40,5020.73,2006,M,내국인,ST-749,ST-780,일반자전거
SPB-66016,2024-06-30 23:33:20,4819,면목동 새싹어린이공원 앞,0,2024-07-01 00:16:04,01643,태릉입구역 8번출구,0,42,8705.17,2002,M,내국인,ST-2846,ST-1111,일반자전거
SPB-54346,2024-06-30 23:14:27,2102,봉림교 교통섬,0,2024-07-01 00:16:04,02167,낙성대역 1번출구,0,61,7561.27,1995,M,내국인,ST-702,ST-1262,일반자전거
SPB-61067,2024-06-30 23:55:06,3534,건대입구역 5번출구 뒤,0,2024-07-01 00:16:06,03502,중곡역 1번출구,0,21,3623.16,1996,,내국인,ST-1661,ST-985,일반자전거
SPB-49011,2024-06-30 22:44:41,546,잠실대교북단 교차로,0,2024-07-01 00:16:06,00502,자양(뚝섬한강공원)역 1번출구 앞,0,91,3020.0,2004,M,내국인,ST-257,ST-99,일반자전거
SPB-62977,2024-06-30 23:59:43,1021,강일동 리슈빌 빌딩앞,0,2024-07-01 00:16:10,01034,고덕동 래미안 힐스테이트,0,16,2110.0,1974,M,내국인,ST-504,ST-1051,일반자전거
SPB-49428,2024-06-30 23:29:04,607,신이문역 2번출구,0,2024-07-01 00:16:11,01454,한국전력공사(동대문 중랑지사),0,47,2320.0,1998,M,내국인,ST-267,ST-1346,일반자전거
SPB-80807,2024-06-30 23:15:08,2102,봉림교 교통섬,99,2024-07-01 00:16:13,02167,낙성대역 1번출구,99,61,8590.0,1995,M,내국인,ST-702,ST-1262,새싹자전거
SPB-36816,2024-06-30 23:57:06,1906,신도림역 1번 출구 앞,0,2024-07-01 00:16:19,01955,디지털입구 교차로,0,19,3628.12,1990,\N,내국인,ST-664,ST-936,일반자전거
SPB-33997,2024-06-30 22:17:25,592,건국대학교 학생회관,0,2024-07-01 00:16:19,03569,건대병원후문,0,118,4199.14,2002,F,내국인,ST-974,ST-2308,일반자전거
SPB-45204,2024-06-30 23:17:05,1966,한마을아파트 정문상가,0,2024-07-01 00:16:22,02820,신세기아파트 앞,0,59,931.04,2005,M,내국인,ST-1228,ST-1960,일반자전거
SPB-61908,2024-06-30 22:18:46,592,건국대학교 학생회관,0,2024-07-01 00:16:22,03569,건대병원후문,0,117,18020.0,2002,F,내국인,ST-974,ST-2308,일반자전거
SPB-62287,2024-06-30 23:53:29,4041,공릉역3번출구,0,2024-07-01 00:16:25,01328,월곡역 3번출구,0,22,4258.33,2000,M,내국인,ST-2896,ST-910,일반자전거
SPB-33910,2024-06-30 23:39:43,1205,종합운동장역 4번출구,0,2024-07-01 00:16:26,01024,강동구청 앞,0,36,5600.01,2000,M,내국인,ST-539,ST-1041,일반자전거
SPB-70487,2024-06-30 23:46:42,4116,이문e편한세상아파트 앞,0,2024-07-01 00:16:27,00652,답십리 래미안엘파인아파트 입구,0,29,4123.99,1988,\N,내국인,ST-2505,ST-1447,일반자전거
SPB-36229,2024-06-30 23:53:57,5333,노원역9번-10번 출구 앞,0,2024-07-01 00:16:30,02901,공릉동풍림아파트 101동,0,22,3404.61,2005,M,내국인,ST-3288,ST-2067,일반자전거
SPB-40791,2024-06-30 23:57:21,1573,현대성우아파트 옆,0,2024-07-01 00:16:35,01569,수유역2번출구,0,19,3289.97,1999,F,내국인,ST-2403,ST-2137,일반자전거
SPB-57839,2024-06-30 23:58:55,207,여의나루역 1번출구 앞,0,2024-07-01 00:16:36,02025,흑석역 1번출구,0,17,3943.7,2001,M,내국인,ST-73,ST-692,일반자전거
SPB-37967,2024-06-30 23:53:15,502,자양(뚝섬한강공원)역 1번출구 앞,0,2024-07-01 00:16:36,00593,자양중앙나들목,0,23,1926.43,1993,M,내국인,ST-99,ST-980,일반자전거
SPB-32962,2024-06-30 23:23:37,731,서울시 도로환경관리센터,0,2024-07-01 00:16:36,00207,여의나루역 1번출구 앞,0,52,10320.64,2005,F,내국인,ST-1002,ST-73,일반자전거
SPB-58085,2024-06-30 23:57:13,589,성수역3번출구,0,2024-07-01 00:16:37,03501,광진구청 앞,0,19,2590.0,1994,\N,내국인,ST-506,ST-984,일반자전거
SPB-69350,2024-06-30 22:18:02,3511,응봉역 1번출구,0,2024-07-01 00:16:37,03511,응봉역 1번출구,0,118,19630.0,\N,\N,비회원,ST-1195,ST-1195,일반자전거
SPB-61991,2024-06-30 23:57:28,1573,현대성우아파트 옆,0,2024-07-01 00:16:39,01569,수유역2번출구,0,19,2934.53,\N,\N,내국인,ST-2403,ST-2137,일반자전거
SPB-50764,2024-06-30 23:46:28,2538,사평리근린공원,0,2024-07-01 00:16:39,02299,한전아트센터 앞,0,30,4715.65,1974,M,내국인,ST-1923,ST-1406,일반자전거
SPB-61934,2024-06-30 22:35:17,146,마포역 2번출구 뒤,0,2024-07-01 00:16:42,00207,여의나루역 1번출구 앞,0,101,3910.0,\N,\N,비회원,ST-204,ST-73,일반자전거
SPB-61967,2024-06-30 22:57:34,768,목동5단지아파트 501동,0,2024-07-01 00:16:47,04539,목동7단지아파트 A상가,0,79,11793.52,2007,M,내국인,ST-1994,ST-3059,일반자전거
SPB-61905,2024-06-30 23:43:38,3927,구로월드아파트 앞,0,2024-07-01 00:16:47,03212,신풍역 6번출구,0,33,4436.18,2006,M,내국인,ST-3182,ST-1983,일반자전거
SPB-30862,2024-06-30 23:21:31,3658,프라이어팰리스아파트,0,2024-07-01 00:16:49,03658,프라이어팰리스아파트,0,55,3070.23,1974,F,내국인,ST-2733,ST-2733,일반자전거
SPB-47739,2024-06-30 23:29:44,1690,도봉운전면허시험장 버스정류장 옆,0,2024-07-01 00:16:49,01442,중랑구청 중화동 별관 앞,0,47,8330.0,1998,M,내국인,ST-1641,ST-1093,일반자전거
SPB-57333,2024-06-30 23:56:46,1450,화랑대역 7번출구,0,2024-07-01 00:16:51,04812,묵동 이마트 앞,0,20,1407.89,2002,\N,내국인,ST-1333,ST-2635,일반자전거
SPB-53681,2024-06-30 23:26:41,117,홍은사거리,0,2024-07-01 00:16:51,00117,홍은사거리,0,50,10690.09,1999,,내국인,ST-17,ST-17,일반자전거
SPB-30849,2024-06-30 23:55:37,4854,가락시장역 2번 출구,0,2024-07-01 00:16:52,01262,송파여성문화회관 앞,0,21,1901.63,1997,M,내국인,ST-2606,ST-1081,일반자전거
SPB-59074,2024-06-30 23:56:19,1029,성내어울터,0,2024-07-01 00:16:52,01050,둔촌역 3번 출입구,0,20,2730.0,1991,M,내국인,ST-1046,ST-1420,일반자전거
SPB-65903,2024-06-30 23:26:36,1690,도봉운전면허시험장 버스정류장 옆,0,2024-07-01 00:16:54,01442,중랑구청 중화동 별관 앞,0,50,8156.28,1998,\N,내국인,ST-1641,ST-1093,일반자전거
SPB-51632,2024-06-30 23:52:55,1906,신도림역 1번 출구 앞,0,2024-07-01 00:16:55,01987,개봉아이파크아파트 앞,0,24,5323.55,1993,M,내국인,ST-664,ST-1522,일반자전거
SPB-56750,2024-06-30 23:58:23,1906,신도림역 1번 출구 앞,0,2024-07-01 00:16:58,02110,조원동 미성아파트,0,18,3680.0,1992,F,내국인,ST-664,ST-950,일반자전거
SPB-38626,2024-06-30 22:30:11,5319,연해피빌 앞,0,2024-07-01 00:17:00,05319,연해피빌 앞,0,106,33275.38,1983,F,내국인,ST-3174,ST-3174,일반자전거
SPB-45421,2024-06-30 23:52:01,3586,군자역 비채온 오피스텔,0,2024-07-01 00:17:06,00643,동대문구민체육센터 (육교아래),0,25,1600.0,\N,F,내국인,ST-2325,ST-410,일반자전거
SPB-56126,2024-06-30 23:55:21,2403,공무원연금매점 교차로 (개포주공9단지 입구),0,2024-07-01 00:17:11,02335,3호선 매봉역 3번출구앞,0,21,3560.05,2004,M,내국인,ST-1573,ST-818,일반자전거
SPB-64554,2024-06-30 22:29:32,146,마포역 2번출구 뒤,0,2024-07-01 00:17:13,00207,여의나루역 1번출구 앞,0,107,3435.7,1996,\N,내국인,ST-204,ST-73,일반자전거
SPB-38504,2024-06-30 22:43:53,1021,강일동 리슈빌 빌딩앞,0,2024-07-01 00:17:17,01010,강동세무서,0,93,12112.67,1998,\N,내국인,ST-504,ST-494,일반자전거
SPB-70363,2024-06-30 23:43:58,4058,다락원체육공원 전망대 입구,0,2024-07-01 00:17:20,01770,도봉한신아파트 주변,0,33,976.17,2006,M,내국인,ST-2723,ST-2115,일반자전거
SPB-40947,2024-06-30 23:59:44,947,연신내 선일하이츠빌 정류소,0,2024-07-01 00:17:24,04659,신진과학기술고등학교 버스정류장(응암시장 방면),0,17,3078.67,2002,M,내국인,ST-1033,ST-2777,일반자전거
SPB-51485,2024-06-30 23:38:12,958,본 서부병원 버스정류장(은평 세무서 방면),0,2024-07-01 00:17:25,03128,동신병원 맞은편,0,39,8690.0,2007,M,내국인,ST-1479,ST-2213,일반자전거
SPB-48462,2024-06-30 22:34:56,3533,건대입구역 사거리(롯데백화점),0,2024-07-01 00:17:27,03534,건대입구역 5번출구 뒤,0,102,8090.0,2000,F,내국인,ST-1660,ST-1661,일반자전거
SPB-57597,2024-06-30 23:44:18,4058,다락원체육공원 전망대 입구,0,2024-07-01 00:17:28,01770,도봉한신아파트 주변,0,33,1069.14,2006,M,내국인,ST-2723,ST-2115,일반자전거
SPB-65658,2024-06-30 22:40:50,1452,겸재교 진입부,0,2024-07-01 00:17:30,01452,겸재교 진입부,0,96,14111.5,2004,M,내국인,ST-1335,ST-1335,일반자전거
SPB-60711,2024-06-30 23:56:40,670,삼육서울병원 버스정류장,0,2024-07-01 00:17:34,00666,이문대성유니드아파트 앞,0,20,2236.75,1995,F,내국인,ST-2270,ST-2266,일반자전거
SPB-69895,2024-06-30 22:40:16,1702,녹천역 1번출구 앞,0,2024-07-01 00:17:36,01702,녹천역 1번출구 앞,0,97,3277.3,1961,F,내국인,ST-613,ST-613,일반자전거
SPB-56972,2024-06-30 23:42:19,3804,낙성대공원,0,2024-07-01 00:17:38,03804,낙성대공원,0,35,7570.0,1987,M,내국인,ST-2615,ST-2615,일반자전거
SPB-44214,2024-06-30 22:42:14,916,평생학습관 앞,0,2024-07-01 00:17:41,04519,양원보도육교,0,95,15794.31,2004,F,내국인,ST-464,ST-2769,일반자전거
SPB-30922,2024-06-30 23:21:53,731,서울시 도로환경관리센터,0,2024-07-01 00:17:42,00207,여의나루역 1번출구 앞,0,55,10163.45,2005,F,내국인,ST-1002,ST-73,일반자전거
SPB-57170,2024-06-30 23:29:26,1547,꿈의숲 롯데캐슬,0,2024-07-01 00:17:43,01533,"번동 주공3, 4단지 교차로",0,48,4680.56,2002,M,내국인,ST-1724,ST-1107,일반자전거
SPB-53063,2024-06-30 23:17:19,1732,방학역사거리,0,2024-07-01 00:17:47,01726,삼익세라믹아파트교차로,0,60,1999.86,1998,\N,내국인,ST-1464,ST-1296,일반자전거
SPB-33519,2024-06-30 23:58:10,1730,도봉산역 교차로 앞,0,2024-07-01 00:17:49,01628,노일초등학교 앞,0,19,2073.0,\N,M,내국인,ST-1462,ST-868,일반자전거
SPB-45872,2024-06-30 23:01:42,2108,은천치안센터,0,2024-07-01 00:17:53,02173,당곡사거리,0,76,2750.0,1999,M,내국인,ST-714,ST-1268,일반자전거
SPB-45430,2024-06-30 23:55:45,4224,서부운전면허시험장,0,2024-07-01 00:17:53,00154,마포구청역,0,22,3047.63,1901,\N,내국인,ST-2977,ST-211,일반자전거
SPB-39463,2024-06-30 23:42:38,3804,낙성대공원,0,2024-07-01 00:17:55,03804,낙성대공원,0,35,3029.77,1989,F,내국인,ST-2615,ST-2615,일반자전거
SPB-70402,2024-06-30 23:54:07,648,장안동위더스빌옆,0,2024-07-01 00:17:55,03549,건영아파트 앞,0,23,2103.71,1999,F,내국인,ST-1300,ST-2331,일반자전거
